,bird1,bird2,shared,total_rep,ac_sim,spatial_dist,sharing_index,april_lay_date_1,clutch_size_1,num_fledglings_1,father_1,mother_1,box_1,year_1,wytham_born_1,natal_box_1,dispersal_distance_1,age_1,x_1,y_1,recorded_1,repertoire_size_1,self_similarity_1,april_lay_date_2,clutch_size_2,num_fledglings_2,father_2,mother_2,box_2,year_2,wytham_born_2,natal_box_2,dispersal_distance_2,age_2,x_2,y_2,recorded_2,repertoire_size_2,self_similarity_2
849,20201O93,20201EX76,2,7,0.399075,348.24,0.2857142857142857,18.0,10.0,6,tw41897,tw77013,O93,2020,False,,,5.0,445912.33,207645.71,True,3.0,0.5578,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337
903,20201SW1,20201EX76,0,6,0.3316075,314.16,0.0,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337
924,20201SW2,20201EX76,0,5,0.3068775,339.67,0.0,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337
955,20201SW5,20201EX76,2,7,0.2925,433.95,0.2857142857142857,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337
334,20201EX3,20201O21,0,4,0.4094466666666667,493.11,0.0,17.0,8.0,7,vz31212,vz29502,EX3,2020,True,C63,1559.4,5.0,445602.33,208356.71,True,1.0,,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
653,20201O27,20201O21,0,4,0.33061333333333337,182.8,0.0,18.0,10.0,10,tw41625,ty70703,O27,2020,False,,,5.0,445124.72,207881.76,True,1.0,,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
664,20201O27A,20201O21,2,5,0.4103766666666666,216.49,0.4,21.0,10.0,0,,tw41870,O27A,2020,,,,,445122.72,207833.76,True,2.0,0.25867,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
674,20201O28,20201O21,0,6,0.35097,200.87,0.0,19.0,8.0,0,,,O28,2020,,,,,445160.95,207823.54,True,3.0,0.3950633333333333,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
680,20201O3,20201O21,0,4,0.2898866666666667,76.01,0.0,19.0,7.0,2,tl38436,vz33534,O3,2020,True,EX7,523.7,5.0,445269.72,208067.76,True,1.0,,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
694,20201O32,20201O21,2,5,0.3591783333333334,140.29,0.4,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
708,20201O36,20201O21,0,8,0.343762,228.53,0.0,20.0,9.0,5,tv44361,vz33559,O36,2020,True,O38A,110.9,6.0,445310.72,207766.76,True,5.0,0.44970699999999997,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
750,20201O56,20201O21,0,5,0.32975,146.49,0.0,15.0,9.0,8,,ts44659,O56,2020,,,,,445416.72,208003.76,True,2.0,0.56316,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
772,20201O6,20201O21,0,5,0.31815166666666667,148.17,0.0,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
812,20201O8,20201O21,0,4,0.41104,175.37,0.0,21.0,9.0,7,vz33619,ty69074,O8,2020,True,O18,218.4,5.0,445208.72,208155.8,True,1.0,,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504
335,20201EX3,20201O6,0,3,0.360115,497.68,0.0,17.0,8.0,7,vz31212,vz29502,EX3,2020,True,C63,1559.4,5.0,445602.33,208356.71,True,1.0,,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567
643,20201O21,20201O6,2,5,0.31815166666666667,148.17,0.4,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567
655,20201O27,20201O6,0,3,0.388855,227.34,0.0,18.0,10.0,10,tw41625,ty70703,O27,2020,False,,,5.0,445124.72,207881.76,True,1.0,,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567
667,20201O27A,20201O6,0,4,0.3947625,274.77,0.0,21.0,10.0,0,,tw41870,O27A,2020,,,,,445122.72,207833.76,True,2.0,0.25867,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567
679,20201O28,20201O6,2,5,0.436385,280.51,0.4,19.0,8.0,0,,,O28,2020,,,,,445160.95,207823.54,True,3.0,0.3950633333333333,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567
681,20201O3,20201O6,0,3,0.407245,102.53,0.0,19.0,7.0,2,tl38436,vz33534,O3,2020,True,EX7,523.7,5.0,445269.72,208067.76,True,1.0,,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567
755,20201O56,20201O6,0,4,0.46745250000000005,262.77,0.0,15.0,9.0,8,,ts44659,O56,2020,,,,,445416.72,208003.76,True,2.0,0.56316,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567
810,20201O8,20201O6,0,3,0.435805,62.71,0.0,21.0,9.0,7,vz33619,ty69074,O8,2020,True,O18,218.4,5.0,445208.72,208155.8,True,1.0,,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567
337,20201EX3,20201O32,0,3,0.2887,613.92,0.0,17.0,8.0,7,vz31212,vz29502,EX3,2020,True,C63,1559.4,5.0,445602.33,208356.71,True,1.0,,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
641,20201O21,20201O32,2,5,0.3591783333333333,140.29,0.4,14.0,9.0,9,vz33556,te80789,O21,2020,False,,,6.0,445270.72,207991.76,True,3.0,0.35504,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
652,20201O27,20201O32,0,3,0.335005,130.27,0.0,18.0,10.0,10,tw41625,ty70703,O27,2020,False,,,5.0,445124.72,207881.76,True,1.0,,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
662,20201O27A,20201O32,0,4,0.3669325,130.39,0.0,21.0,10.0,0,,tw41870,O27A,2020,,,,,445122.72,207833.76,True,2.0,0.25867,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
672,20201O28,20201O32,0,5,0.45731499999999997,95.36,0.0,19.0,8.0,0,,,O28,2020,,,,,445160.95,207823.54,True,3.0,0.3950633333333333,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
684,20201O3,20201O32,0,3,0.455325,215.75,0.0,19.0,7.0,2,tl38436,vz33534,O3,2020,True,EX7,523.7,5.0,445269.72,208067.76,True,1.0,,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
701,20201O36,20201O32,0,7,0.370134,104.29,0.0,20.0,9.0,5,tv44361,vz33559,O36,2020,True,O38A,110.9,6.0,445310.72,207766.76,True,5.0,0.44970699999999997,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
714,20201O38A,20201O32,0,4,0.36312500000000003,201.1,0.0,19.0,11.0,9,ty70704,ty70705,O38A,2020,False,,,5.0,445296.72,207656.76,True,2.0,0.44416,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
729,20201O50,20201O32,0,4,0.2771125,301.6,0.0,17.0,12.0,11,vz32987,ty70759,O50,2020,True,O52,77.1,,445431.72,207610.76,True,2.0,0.26759,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
735,20201O52,20201O32,2,5,0.38201166666666664,225.49,0.4,12.0,8.0,8,vj57893,tv44478,O52,2020,False,,,6.0,445377.72,207665.76,True,3.0,0.41641333333333336,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
744,20201O53,20201O32,0,3,0.35466,182.0,0.0,21.0,8.0,7,tr44766,tw41866,O53,2020,False,,,6.0,445348.72,207698.76,True,1.0,,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
752,20201O56,20201O32,0,4,0.46176249999999996,223.66,0.0,15.0,9.0,8,,ts44659,O56,2020,,,,,445416.72,208003.76,True,2.0,0.56316,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
775,20201O6,20201O32,0,4,0.4395325,262.84,0.0,19.0,7.0,0,,,O6,2020,,,,,445173.72,208103.76,True,2.0,0.41567,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
815,20201O8,20201O32,0,3,0.247795,306.08,0.0,21.0,9.0,7,vz33619,ty69074,O8,2020,True,O18,218.4,5.0,445208.72,208155.8,True,1.0,,20.0,8.0,8,vz30799,ty70715,O32,2020,False,,,6.0,445251.72,207852.76,True,2.0,0.23422
338,20201EX3,20201EX78,0,3,0.4757,617.41,0.0,17.0,8.0,7,vz31212,vz29502,EX3,2020,True,C63,1559.4,5.0,445602.33,208356.71,True,1.0,,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911
340,20201EX62A,20201EX78,0,3,0.477275,478.32,0.0,21.0,10.0,9,ty69097,ty69065,EX62A,2020,False,,,5.0,446322.33,208376.71,True,1.0,,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911
350,20201EX76,20201EX78,2,6,0.37685,182.32,0.3333333333333333,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911
638,20201O115,20201EX78,0,3,0.402495,314.24,0.0,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911
902,20201SW1,20201EX78,0,4,0.2613325,134.33,0.0,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911
918,20201SW131,20201EX78,0,4,0.3493225,389.91,0.0,17.0,8.0,8,tw77001,vs84251,SW131,2020,False,,,6.0,446202.33,207594.71,True,2.0,0.33238,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911
922,20201SW2,20201EX78,0,3,0.438295,165.58,0.0,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911
952,20201SW5,20201EX78,2,5,0.4486483333333333,252.61,0.4,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911
339,20201EX3,20201O105,0,3,0.290915,620.32,0.0,17.0,8.0,7,vz31212,vz29502,EX3,2020,True,C63,1559.4,5.0,445602.33,208356.71,True,1.0,,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
353,20201EX76,20201O105,0,6,0.3141575,321.41,0.0,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
368,20201EX78,20201O105,0,4,0.3923275,441.32,0.0,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
610,20201O107,20201O105,2,4,0.38878,105.68,0.5,22.0,10.0,10,vz32719,vz33113,O107,2020,True,SW109A,662.9,5.0,445709.33,207638.71,True,2.0,0.50982,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
626,20201O109,20201O105,0,3,0.26215,246.81,0.0,20.0,4.0,2,,tw41858,O109,2020,,,,,445869.33,207566.71,True,1.0,,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
635,20201O115,20201O105,0,3,0.40344,210.83,0.0,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
728,20201O50,20201O105,0,4,0.3997425,297.03,0.0,17.0,12.0,11,vz32987,ty70759,O50,2020,True,O52,77.1,,445431.72,207610.76,True,2.0,0.26759,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
739,20201O52,20201O105,2,5,0.5093333333333333,328.98,0.4,12.0,8.0,8,vj57893,tv44478,O52,2020,False,,,6.0,445377.72,207665.76,True,3.0,0.41641333333333336,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
769,20201O58,20201O105,0,3,0.368845,366.29,0.0,16.0,10.0,0,,,O58,2020,,,,,445427.72,207495.76,True,1.0,,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
789,20201O66,20201O105,0,6,0.39126,356.08,0.0,14.0,9.0,9,,vj57892,O66,2020,,,,,445582.33,207406.71,True,4.0,0.461465,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
796,20201O70,20201O105,0,7,0.322279,232.07,0.0,17.0,7.0,7,vz31363,ty70702,O70,2020,True,O13A,754.8,5.0,445581.33,207542.71,True,5.0,0.39706199999999997,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
828,20201O81,20201O105,0,4,0.345275,254.89,0.0,14.0,17.0,0,,,O81,2020,,,,,445780.33,207502.71,True,2.0,0.44165,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
836,20201O82,20201O105,0,3,0.333605,195.53,0.0,37.0,9.0,0,,tr43254,O82,2020,,,,,445805.33,207580.71,True,1.0,,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
846,20201O93,20201O105,0,5,0.29959166666666665,236.28,0.0,18.0,10.0,6,tw41897,tw77013,O93,2020,False,,,5.0,445912.33,207645.71,True,3.0,0.5578,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
857,20201O95,20201O105,0,3,0.41852,302.54,0.0,17.0,8.0,7,vz32585,tv44468,O95,2020,True,MP75,2476.9,6.0,445955.33,207585.71,True,1.0,,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065
341,20201EX62A,20201SW1,0,3,0.36846500000000004,481.2,0.0,21.0,10.0,9,ty69097,ty69065,EX62A,2020,False,,,5.0,446322.33,208376.71,True,1.0,,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419
352,20201EX76,20201SW1,0,6,0.3316075,314.16,0.0,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419
360,20201EX78,20201SW1,0,4,0.2613325,134.33,0.0,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419
914,20201SW131,20201SW1,0,4,0.28757,316.0,0.0,17.0,8.0,8,tw77001,vs84251,SW131,2020,False,,,6.0,446202.33,207594.71,True,2.0,0.33238,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419
920,20201SW2,20201SW1,0,3,0.25195,41.44,0.0,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419
934,20201SW28,20201SW1,0,5,0.366685,493.94,0.0,17.0,8.0,8,ts45460,tp27392,SW28,2020,True,SW1,493.9,6.0,446452.33,207484.71,True,3.0,0.37160333333333334,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419
951,20201SW5,20201SW1,0,5,0.25554666666666664,120.26,0.0,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419
342,20201EX62A,20201SW5,0,4,0.46209999999999996,485.59,0.0,21.0,10.0,9,ty69097,ty69065,EX62A,2020,False,,,5.0,446322.33,208376.71,True,1.0,,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052
363,20201EX78,20201SW5,2,5,0.4486483333333333,252.61,0.4,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052
901,20201SW1,20201SW5,0,5,0.25554666666666664,120.26,0.0,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052
916,20201SW131,20201SW5,0,5,0.3467716666666667,319.28,0.0,17.0,8.0,8,tw77001,vs84251,SW131,2020,False,,,6.0,446202.33,207594.71,True,2.0,0.33238,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052
921,20201SW2,20201SW5,2,4,0.3593133333333333,106.43,0.5,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052
932,20201SW28,20201SW5,0,6,0.3704211111111111,427.11,0.0,17.0,8.0,8,ts45460,tp27392,SW28,2020,True,SW1,493.9,6.0,446452.33,207484.71,True,3.0,0.37160333333333334,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052
343,20201EX62A,20201SW2,0,2,0.31322,516.0,0.0,21.0,10.0,9,ty69097,ty69065,EX62A,2020,False,,,5.0,446322.33,208376.71,True,1.0,,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,
354,20201EX76,20201SW2,0,5,0.3068775,339.67,0.0,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,
361,20201EX78,20201SW2,0,3,0.438295,165.58,0.0,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,
859,20201O95,20201SW2,0,2,0.62339,387.19,0.0,17.0,8.0,7,vz32585,tv44468,O95,2020,True,MP75,2476.9,6.0,445955.33,207585.71,True,1.0,,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,
900,20201SW1,20201SW2,0,3,0.25195,41.44,0.0,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,
912,20201SW131,20201SW2,0,3,0.44199,277.35,0.0,17.0,8.0,8,tw77001,vs84251,SW131,2020,False,,,6.0,446202.33,207594.71,True,2.0,0.33238,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,
933,20201SW28,20201SW2,0,4,0.40723333333333334,453.28,0.0,17.0,8.0,8,ts45460,tp27392,SW28,2020,True,SW1,493.9,6.0,446452.33,207484.71,True,3.0,0.37160333333333334,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,
950,20201SW5,20201SW2,0,4,0.3593133333333333,106.43,0.0,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,
349,20201EX62A,20201EX3,0,2,0.40123,720.28,0.0,21.0,10.0,9,ty69097,ty69065,EX62A,2020,False,,,5.0,446322.33,208376.71,True,1.0,,17.0,8.0,7,vz31212,vz29502,EX3,2020,True,C63,1559.4,5.0,445602.33,208356.71,True,1.0,
819,20201O8,20201EX3,0,2,0.37549,441.92,0.0,21.0,9.0,7,vz33619,ty69074,O8,2020,True,O18,218.4,5.0,445208.72,208155.8,True,1.0,,17.0,8.0,7,vz31212,vz29502,EX3,2020,True,C63,1559.4,5.0,445602.33,208356.71,True,1.0,
351,20201EX76,20201O115,0,5,0.26368749999999996,290.04,0.0,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
364,20201EX78,20201O115,0,3,0.402495,314.24,0.0,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
602,20201O105,20201O115,0,3,0.40344,210.83,0.0,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
616,20201O107,20201O115,0,3,0.52664,205.55,0.0,22.0,10.0,10,vz32719,vz33113,O107,2020,True,SW109A,662.9,5.0,445709.33,207638.71,True,2.0,0.50982,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
624,20201O109,20201O115,0,2,0.43306,141.4,0.0,20.0,4.0,2,,tw41858,O109,2020,,,,,445869.33,207566.71,True,1.0,,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
827,20201O81,20201O115,0,3,0.27096,236.17,0.0,14.0,17.0,0,,,O81,2020,,,,,445780.33,207502.71,True,2.0,0.44165,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
835,20201O82,20201O115,0,2,0.15758,157.89,0.0,37.0,9.0,0,,tr43254,O82,2020,,,,,445805.33,207580.71,True,1.0,,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
840,20201O93,20201O115,0,4,0.31372666666666665,58.55,0.0,18.0,10.0,6,tw41897,tw77013,O93,2020,False,,,5.0,445912.33,207645.71,True,3.0,0.5578,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
852,20201O95,20201O115,0,2,0.37677,128.55,0.0,17.0,8.0,7,vz32585,tv44468,O95,2020,True,MP75,2476.9,6.0,445955.33,207585.71,True,1.0,,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
905,20201SW1,20201O115,0,3,0.32875,362.84,0.0,22.0,7.0,6,ty69095,ty69085,SW1,2020,False,,,5.0,446202.33,207910.71,True,2.0,0.34419,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
915,20201SW131,20201O115,0,3,0.37173,317.31,0.0,17.0,8.0,8,tw77001,vs84251,SW131,2020,False,,,6.0,446202.33,207594.71,True,2.0,0.33238,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
925,20201SW2,20201O115,0,2,0.26692,354.36,0.0,21.0,9.0,9,,tw77052,SW2,2020,,,,,446216.33,207871.71,True,1.0,,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
956,20201SW5,20201O115,2,4,0.42034666666666665,456.86,0.5,17.0,9.0,9,tj26850,vz30447,SW5,2020,True,C1,953.6,6.0,446320.98,207891.12,True,3.0,0.34052,17.0,9.0,8,ty70701,tl38938,O115,2020,False,,,6.0,445904.33,207703.71,True,1.0,
355,20201EX76,20201O93,2,7,0.399075,348.24,0.2857142857142857,19.0,8.0,8,,ts46392,EX76,2020,,,,,445899.33,207993.71,True,4.0,0.31298833333333337,18.0,10.0,6,tw41897,tw77013,O93,2020,False,,,5.0,445912.33,207645.71,True,3.0,0.5578
365,20201EX78,20201O93,0,5,0.44044666666666665,360.07,0.0,25.0,10.0,0,ty69096,,EX78,2020,False,,,5.0,446079.33,207964.71,True,2.0,0.52911,18.0,10.0,6,tw41897,tw77013,O93,2020,False,,,5.0,445912.33,207645.71,True,3.0,0.5578
604,20201O105,20201O93,0,5,0.29959166666666665,236.28,0.0,20.0,7.0,6,vz31376,tw41898,O105,2020,False,,,5.0,445697.33,207743.71,True,2.0,0.47065,18.0,10.0,6,tw41897,tw77013,O93,2020,False,,,5.0,445912.33,207645.71,True,3.0,0.5578
615,20201O107,20201O93,2,5,0.5173483333333334,203.12,0.4,22.0,10.0,10,vz32719,vz33113,O107,2020,True,SW109A,662.9,5.0,445709.33,207638.71,True,2.0,0.50982,18.0,10.0,6,tw41897,tw77013,O93,2020,False,,,5.0,445912.33,207645.71,True,3.0,0.5578
